text,label
"['혜빈', '힘내다']",0
"['난', '왜', '이혁', '이랑', '이엘리야', '잘', '돼다', '좋다', 'ㅜㅜ', '항상', '결말', '에는', '망하다', '걸', '알다', '그렇다', '드라마', '보다', '악역', '불쌍하다', '느껴지다', '응원', '하다', '되다', 'ㅜㅜ']",0
"['에', '휴', 'ㅠㅠ', '아들', '셋', '이라', 'ㅋ', '돈', '많다', '뭐']",0
"['송혜교', '싫어하다', '결혼', '사진', '진짜', '이쁘다', '아깝다', 'ㅠ']",0
"['불안하다', '안', '맞다', '같다', 'ㅋ']",0
"['마지막', '에', '이승기', '죽다']",0
"['내', '2년', '동안', '보다', '드라마', '도깨비', '나', '아저씨', '내', '뒤', '에', '테리', '우스', '스카이', '캐슬', '정말', '스카이', '캐슬', '최고']",0
"['솔직하다', '연기', '로는', '남궁민', '대상', '이지', 'ㅡㅡ']",0
"['돈', '많다', '쓰다', '버리다', '새다', '사다', '잘', '하다', '용', '대', '야']",0
"['방탄소년단', '지민', '역시', '클라스', '다르다', '팬', '사랑', '클라스']",0
"['한국', '배우', '임', '자랑스럽다']",0
"['정작', '패밀리', '를', '외치다', '다른', '소속사', '랑', '비교', '되다']",0
"['엄하', '게', '꾸짖다', '보다', '따뜻하다', '말', '한마디', '나르다', '타인', '을', '세상', '을', '바꾸다', '진리', '감동', 'ㅜㅜ']",0
"['박한별', '죄', '없다', '그', '남편', '죄', '있다', '박한별', '한테', '그만', '뭐', '라', '하다']",0
"['무사하다', '2', '3', '상', '단계', '통과', '하다', '좋다', '결과', '로', '어서', '사태', '진정', '되다', '바라다', '6', '개월', '째', '월급', '과', '생활비', '없다', '삶', '살', '고', '있다', '제발', '빠르다', '시간', '에', '백신', '에', '성공하다', '우리나라', '모든', '국민', '과', '전세계', '사람', '구', '하다', '회사', '되다']",0
"['예쁘다', 'ㅎㅎ']",0
"['ㅠㅠ', '박일', '성우', '님', '더빙', '영화', '를', '보다', '성장하다', '마찬가지', '이다', '목소리', '그리다', '삼가다', '고인', '명복', '을', '비다']",0
"['경찰', '해당', '운영자', '공개', '수배', '하고', '여권', '무효', '하다', '귀국', '시키다', '구속', '시키다']",0
"['마음', '고생', '심하다', '무사하다', '자다', '마치다', '여기', '않다', '좋다', '말', '많다', '조용하다', '응원', '하다', '사람', '도', '있다', '잘', '쉬다', '다시', '좋다', '연기', '로', '만나다', '화이팅']",0
"['강호동', '라면', '그냥', '많이', '먹다', '사람인', '줄', '알다', '계란', '을', '풀', '면', '모든', '향', '을', '잡아가다', '말', '하다', '보고', 'ㄹㅇ', '내', '전립선', '을', '건드리다']",0
"['너무', '예쁘다', '하다']",0
"['부럽다', '나다', '소', '간지', '랑', '저', '집', '에서', '살', '고', '시프', '네', '요', 'ㅠ']",0
"['참으로', '아름답다', '커플', '이다', '늘', '행복하다', '새해', '에도', '늘', '꽃길', '만', '걸다', '축원', '하다']",0
"['시리즈', '랑', '민주주의', '시리즈', '전세계', '교양', '을', '위해', '수출', '하다', '되다']",0
"['광수', '한낱', '노리개', '되다', '같다', '마음', '좀', '그렇다']",0
"['지', '금보', '니까', '교관', '말투', '전국구', '네']",0
"['니', '오빠', 'ㅋㅋ', '잘생기다', '척', '하다', '사진', '찍다', '개', '웃기다', 'ㅋㅋ', '귀엽다', '죽겠네', '얼른', '살빼다', 'ㅡㅡ']",0
"['보신', '모든', '분들', '추천', '누르다', '다가오다', '2020년', '대박나다', '가족', '모두', '만수무강', '이다', '그리고', '다', '들다', '좋다', '밤', '되다', '좋다', '꿈', '을', '꿀', '이다']",0
"['원수연', '작가', '의견', '에', '전적', '으로', '동의', '하다', '저', '도', '여자', '지만', '크게', '문제', '되다', '생각', '하다', '않다', '문제', '를', '이슈', '화', '시키다', '문제', '삼다', '특히', '같다', '작가', '연재', '중단', '시위', '라', '니요', '마음', '아프다', '안타깝다']",0
"['난', '왜', '을', '밉다', '상이', '라고', '하다', '지다', '모르다', '유난', '을', '떨다', '보기', '에', '밉다', '상인', '행동', '을', '하든', '피해', '를', '주다', '도', '아니다', '왜', '발끈', '하다', '개인', '에', '정도', '글', '과', '사진', '남다', '있다', '아니다']",0
"['예서', '멘탈', '약하다', '아이', '이다', '자다', '케어', '해', '십', '쇼']",0
"['원진', '살리다', 'ㅠㅠ']",0
"['지금', '바로', '하다', '가다', '쌩유']",0
"['이왕이면', '딸', '을', '낳다', '좋다', '이쁘다', '아들', '이랑', '예쁘다', '사다']",0
"['요즘', '화보', '나', '광고', '사', '진보면', '전부', '한쪽', '눈', '가리다', '보다', '있다', '일루미나티', '전', '시안', '코카콜라', '김연아', '버스정류장', '광고', '도', '랑', '콤', '광고', '도']",0
"['밉다', '통', '당', '도', '아베', '랑', '같다', '생각', '이지']",0
"['아빠', '닮다']",0
"['하연수', '작품', '활동', '안', '하나']",0
"['김수미', '선생님', '정말', '힙', '사람', '이다', '40년', '간', '이렇게', '종횡무진', '하다', '있다', '사람', '별로', '없다']",0
"['노래방', 'ㅡㅡ', '넘다', 'ㅜ', '힘드다', '하루', '이틀', '도', '아니다', '벌써', '두번째', '문', '닫다', 'ㅡㅡ', '이번', '엔', '벌써', '달', '200', '받다', '월세', '달', '밖에', 'ㅡㅡㅡ', '죽다', '거지', '게', '뭡', '니까', '공부', '애', '있다', '생계', '이다', '빨리', '풀다', '보상', '을', '올려주다', '해주다']",0
"['우리', '도', '그렇다', '하다', '말', '있다']",0
"['그것', '보다', '서양인', '입장', '에선', '저', '얼굴', '40', '이르다', '충격', '적', '이다', 'ㅎㅎ']",0
"['연', '기', '기술자', '치고', '맨날', '버럭', '소리', '지르다', '한가지', '밖에', '연기', '를', '못', '하다']",0
"['토니스타크', '방탄소년단']",0
"['신지', '딱', '내', '스타일', '화이팅', '코요테', '흥', '하다', '흥']",0
"['윌리엄', '그동안', '스킵', '하다', '오늘', '모습', '하고', '서준이', '에서', '눈', '여기다', '볼', '아이', '로', '성장하다', '움']",0
"['핵심', '수수료', '인하', '로', '인하다', '혜택', '소비자', '에게', '돌아가다', '않다', '달다', '그렇다', '당연하다', '배민', '쓰다', '수수료', '10', '가다', '절감', '되다', '적어도', '5', '늘다', '가격', '인하', '를', '해', '주다', '소비자', '조금', '불편하다', '감수', '하다', '쓸다']",0
"['형사', '공', '소', '시효', '남아', '보다', '이미', '뉴질랜드', '국적', '취득', '하다', '적색', '수배', '내다', '보다', '데려오다', '길다', '없다', '강제', '소환', '요청', '있다', '그', '쪽', '법원', '에', '의의', '제기', '하고', '항소', '하다', '데려오다', '십년', '걸리다', 'ㅣ']",0
"['아빠', '안되다']",0
"['한쪽', '잘못', '아니다', '보다', '그렇다', '구혜선', '더', '많이', '잘', '못', '하다', '안재현', '도', '잘', '하다', '없다', '봄', '이혼', '까지', '오다', '양쪽', '잘못', '이지']",0
"['다음', '생', '에는', '중국', '남자', '만나다']",0
"['싸이', '홧팅']",0
"['역시', '막장']",0
"['송창의', '이유리', '너무', '좋다']",0
"['복면', '왕', '안', '보다', '예원', '나오다', '함', '찾아보다', '예원', '화이팅']",0
"['스토브', '리그', '보고', '남궁민', '팬', '되다', 'ㅋㅋ', '남자', '다', 'ㅋㅋㅋ']",0
"['유재석', '이제', '좀', '지겹다', '새롭다', '얼굴', '나와라']",0
"['코로나', '난리', '다', '경기', '취소', '하다', '무관', '중', '으로', '해', '라', '프로도', '무관', '중', '인데', '니', '멀다']",0
"['유리', '언니', '마리텔', '부터', '좋아하다', '결혼', '다시다', '정말', '축하', '드리다', 'ㅜㅜ', '정말', '행복하다', '좋다', '두', '분', '행복하다', '부부', '생활', '보내다']",0
"['두다', '관심', '도', '없다', 'ㅋㅋㅋ', '기', '사', '난', '게', '신기하다']",0
"['도', '넘다']",0
"['다리다', '어보', '이기', '위해', '그렇다', '옆', '과', '뒤', '를', '너무', '파다', '적당하다', '하다', '멋있다', '민망하다']",0
"['요즘', '우주정거장', '숙박시설', '좋아지다', '있다']",0
"['290억', '아니다']",0
"['이런', '짓', '하다', '전', '국민', '독감', '예방접종', '을', '무료', '로', '해주다']",0
"['내', '장담', '하다', '애', '네', '들다', '백신', '승인', '되다', '기전', '에', '코로나', '백신', '전세계', '다', '깔리다', '종식', '되다']",0
"['근데', '임신', '되다', '위험하다', '아니다', '산모', '위험하다', '수도', '있다', '보다']",0
"['뿐', '아니다', '전체', '연예계', '퇴', '추다', '마땅하다']",0
"['역시', '동', '근', '이형', '대박', '뮤지컬', '같다', '꼬마', '귀엽다', 'ㅎㅎ']",0
"['거', '무슨', '방학', '숙제', '같다']",0
"['오랫', '만', '에', '보다', '승재', '많이', '크다', '너무', '의젓하다', '잘', '크다', '승', '재야']",0
"['결론', '많이', '먹다', '예요']",0
"['쓰다', '사람', '그냥', '사서', '쓰다', '되다', '뭐', '하다', '쓰다', '않다', '사람', '말', '들다', '필요', '거', '있다']",0
"['샨샤댐', '철근', '안', '빼먹다']",0
"['윤민수', '랑', '결혼', 'ㄱ', 'ㄱ']",0
"['보고', '커플', '넘다', '이쁘다', '담다', '분량', '좀', '많이', '넣다']",0
"['공매', '죽다', '복창', '하다', '실시']",0
"['현대', '출산', '의무', '다']",0
"['완전', '동안', '누가', '48', '세', '를', '믿다', '넘다', '넘다', '이쁘다', '화이팅']",0
"['핀란드', '가보다', '느낌', '모르다', '너무', '예쁘다']",0
"['계속', '보다', '보다', '이해', '되다', '임']",0
"['그래도', '사', '진보', '니깐', '반성', '을', '많이', '하다', '같다', '보기', '좋다']",0
"['안재현', '화이팅', '딱', '보이드', '라', '신혼', '일기', '보다', '자다', '생각', '하다', '이혼', '하고', '꽃길', '걷다']",0
"['ㅎㅎ', '불쌍하다', '여기다', '나다', '난민', '별룬데', '너무', '들이다', '대다', '윤서인', '씨', '도', '그만', '좀', '해', '요', '불쌍하다', '보이다']",0
"['갑자기', '뇌출혈', '로', '떠나다', '아버지', '잃다', '슬픔', '에', '3년', '동안', '말다', '울', '고', '함', '들어서다', '저', '도', '프로그램', '보다', '슬프다', '나다', '저렇다', '아버지', '보다', '나연', '어머니', '힘내다', '건강하다', '힘내다']",0
"['둘', '사귀다']",0
"['최근', '보다', '사회면', '기사', '중', '에', '유', '일', '게', '여성', '댓글', '비율', '높다']",0
"['앞', '으로', '다른', '병사', '도', '그렇다', '똑같이', '해주다', '그렇다', '말', '안', '나오다']",0
"['도경', '환', '그냥', '별로', '왜', '그렇다', '모르다', '너무', '이미지', '만들다', '느낌']",0
"['뭐', '법적', '으로', '어떻다', '되다', '둘', '서로', '솔직하다', '사랑', '나누다', '행복하다', '둘', '행복', '을', '응원', '다', '홍상수', '부인', '도', '다른', '사람', '마음', '에', '대한', '미련', '미련', '떨치다', '건강하다', '살아가다']",0
"['왜', '스타', '라스', '안', '나오다', '알다', '사전', '인터뷰', '때', '대수롭다', '않다', '뱉다', '말', '을', '싸움', '붙이다', '부풀리다', '들이다', '굳이', '언급', '함', '그리고', '논란', '같다', '생기', '면', '편집', '그딴', '거', '없다', '걍', '내보내다']",0
"['현대차', '타', '면', '안다', '안나', '간다', '차갑다']",0
"['다', '썩다', '건물', '에', '내부', '개판', '이어도', '강남', '빌라', '비싸다']",0
"['자다', '멋지다', '배우', '로', '기억', '하다', '겁니다']",0
"['페지', '하다', '가세', '연', '페지', '답', '이다', '아니다', '식', '증거', '도', '없이', '유재석', '언급', '하다']",0
"['영화', '를', '거꾸로', '보다', '이해', '하다', '있다']",0
"['코로나', '때문', '에', '밖', '에서', '기다리다', '같다', '너무', '안타깝다', '슬프다', 'ㅠ']",0
"['비', '연기', '도', '잘', '하다', '군대', '안', '가다', '헐리우드', '에서', '더', '유명하다', '있다', '어렵다', '환경', '에서', '태어나다', '항상', '열심히', '살다', '모습', '항상', '존경', '스럽다']",0
"['제구', '미치다', '진짜', '그렉', '매덕스', '같다']",0
"['앞길', '창창하다', '아이', '생명', '옆', '에서', '동생', '처참하다', '사고', '를', '지켜보다', '형', '충격', '아이', '을', '밖에', '두다', '엄마', '그', '후회', '걸', '어떡하다', 'ㅜㅜ', '아이고', 'ㅜㅜ', '너무', '안타깝다', '너무', '열', '받다']",0
"['조용하다', '결혼', '하다', '되다', '데', '너무', '요란하다', '하다', '같다']",0
"['저렇게', '눕다', '먹이', '면', '토', '하다', '않다', '그래서', '안고', '먹이다']",0
"['군대', '생활', '도', '기계', '하다']",0
"['이쁘다', '자다', '찍', '을', '수도', '있다', '올리다', '있다', '이닌', '친하다', '사이', '면']",0
"['세', '경', '씨', '그렇게', '안', '보다', '진짜', '무섭다', '사람', '이네', '세', '경', '씨']",0
"['오늘', '기대다']",0
"['보살', '언니', '진심', '축하']",0
"['박민영', '너무', '예쁘다', '보다', '연기', '도', '잘', '하다', '예쁘다', '뭐', '나', 'ㅈ', '빠지다', '없다', 'ㅋ', '어쩜', '이리', '예쁘다']",0
"['하하', '댓글', '이상하다', '쭉', '읽다', '보다', '이렇다', '댓글', '나오다', '이유', '를', '알다', '주식', '못', '사서', '배', '아프다', '인간', '과', '공매', '언플', '콜라보', '구만', 'ㅋㅋ']",0
"['우와', '19년', '대단하다', '앵두', '야', '좀', '만', '더', '힘내다', '아프다', 'ㅠ', '근데', '앵두', '를', '좀', '보고', '싶다']",0
['ㅜ'],0
"['현빈', '넘다', '모', '멋지다', 'ㅇㅎ']",0
"['넘다', '예쁘다', '이렇게', '생기', '구', '파', '성격', '도', '사랑스럽다']",0
"['차다', '아깝다', '김민희', '라는', '배우', '재능']",0
"['게', '헤프닝', '으로', '끝나다', '알다', '형님', '에서', '빚', '드립', '을', '치다', '구르다', '좋다', '상민', '형님', '화이팅', 'ㅠ']",0
"['잘', '못', '하다', '없다', '사람', '욕', '하고', '상처', '주다', '다', '본인', '한테', '돌아가다', '맘보', '곱', '게', '써다']",0
"['보고', '머리', '아프다', '잣습니', '다', '처음', '시작', '하다', '삐걱', '대', '사람', '움직임', '때문', '에', '나가다', '싶다', '참고', '봣', '늘다', '그때', '나가다', '맞다']",0
"['별로', '인데']",0
"['그래서', '2', '동안', '풀다', '2', '뒤', '에', '강화하다', '강화', '뒤', '에', '아사', '직전', '에', '풀다', '어제', '홍대', '길거리', '사진', '올라오다', '보다', '마스크', '고', '뭐', '고', '무법천지', '야', '2', '5', '단계', '하다', '바', '엔', '완전', '봉쇄', '하다', '다', '죽이다']",0
"['알다', '고마', '하다']",0
"['그래도', '인정', '하다', '모습', '좋다']",0
"['일반인', '2', '3억', '집값', '대출', '도', '갚다', '힘드다', '연예인', '몇십', '억', '도', '자다', '값', '어', '역시', '연예인', '걱정', '하다', '아니다', '암']",0
"['힘내다', '하늘나라', '에서', '그', '분', '지키다', '믿다', '항상', '밝다', '모습', '잃다', '말다', '예전', '처럼', '이쁘다', '환하다', '미소', '많이', '보여주다', '화이팅']",0
"['자기', '잘못', '햇', '으', '면', '들어가다', '아무', '도', '안', '하다', '되다', '정상', '아니다']",0
"['광고', '재', '대로', '네', '가격', '오르다', '소리', '들리다']",0
"['부모', '찬스', '확실하다', '신분', '이면', '하다', '아니다', '뭐', '군생활', '꼬이다', 'ㅎㅎ', '선임', '좋다']",0
"['오빠', '랑', '결혼', '하다']",0
"['남편', '보다', '배우', '누군지', '더', '모르다', 'ㅎㅎ']",0
"['신성록', '잘생기다']",0
"['나중', '에', '콘서트', '에서', '초대', '가수', '로', '몽', '이랑', '튜엣', '하다', '보다', '있다', '기대', '되다', 'ㅎㅎ']",0
"['맨몸', '운동', '을', '좋아하다']",0
"['이완', '결혼', '하다', '않다', '돌싱']",0
"['쩝', '진짜', '공개', '연애', '나쁘다', '예', 'ㅜㅜ']",0
"['엔진', '진동', '소음', '크다', '차', '지나가다', '때', '보다', '520', '외제차', '많다']",0
"['흠', '송중기', '이혼', '을', '서두르다', '같다', '송혜교', '이혼', '만은', '막다', '아니다']",0
"['수수료', '불만', '이면', '직거래', '하다', '되다', '공인', '중개사', '좋다', '보이', '면', '직접', '시험', '보다', '하다', '되다']",0
"['나', '아침', '에', '똥', '싸다']",0
"['주말', '드라마', '다시', '하다', 'ㅠㅠ']",0
"['유희열', '스케치북', '요즘', '하다', '함']",0
"['제대로', '되다', '중개', '와', '상담', '을', '못', '받다', '보다', '중개', '비', '아깝다', '얘기', '나오다', '물건', '준', '본인', '갑인', '처럼', '행동', '하고', '복비', '울다', '만하', '사람', '한테', '좋다', '물건', '돈', '되다', '정보', '절대', '상담', '안', '하다', '걸', '알다', '요']",0
"['오다', '여름', '엄청', '덥다', '하다', '비만', '구', '장창', '오다', 'ㅋㅋㅋ']",0
"['팬', '인데', '힘내다', 'ㅠㅠ', '응원', '하다', '조금', '자숙', '하다', '다시', '활발하다', '활동', '하다', '모습', '기대하다']",0
"['양', '에겐', '무관심', '답', '이지']",0
"['결국', '하다', '모르다', '인가요']",0
"['카톡', '봄', 'ㅋㅋㅋ', '쫑', '파티', '다음', '날', '도', '반말', '로', '카톡', '하다']",0
"['가다', '장미여관', '으로']",0
"['솔직하다', '이정', '도', '구설수', '면', '문제', '아니다', '팬', '님', '들다', '머', '언급', '만하', '면', '털다', '먼지', '안나', '올', '사람', '없다', '마녀사냥', '하다', '이르다', '좀', '현실', '직시', '좀', '하다']",0
"['거래', '금액', '커지다', '중개사', '고', '권리', '관계', '문', '제발', '생시', '중개사', '책임지다', '액수', '도', '커지다', '때문', '에', '수수료', '높아지다', '되다', '중개', '보수', '몇', '백', '받다', '몇', '천', '물다', '경우', '생각', '보다', '많다']",0
"['어차피', '2', '5', '나', '2', '25', '나', '아주', '다', '풀리다', '않다', '자영', '자', '마이너스', '막다', '하다', '이렇다', '보다', '그냥', '3', '단계', '로', '1', '중일', '가보다', '나다', '제발', '좀', '실제', '파악', '좀', '이리', '질질', '끌다', '보다', '죽다', '사람', '안', '죽다', '아니다']",0
['ㅇㅈ'],0
"['애넨', '3', '패', '하다', '그대로', '촬영', '종료', '다', '일자리', '곳', '날아가다', '생기다', '당연하다', '절실', '하다', '하다']",0
"['이르다', '개천절', '에', '또', '정신', '병자', '광화문', '으로', '튀어나오다']",0
"['슈돌', '하차', '해도', '승재', '랑', '도', '같이', '방송', '출연', '해주다', '승재', '너무', '보다', 'ㅠ', '가족', '행복하다']",0
"['헐다', '넘다', '이쁘다', '성인', '되다', '장난', '아니다']",0
"['운영', '만', '신중하다', '훌륭하다', '대안', '이다', '지지', '다']",0
"['애가', '크다', '자랑', '하고', '다니다', '조금', '앞서', '공개', '돼다', '뭐', '문제', '인가']",0
"['사귀다', '헤어지다', '어떻다', '결혼', '하다', '헤어지다', '나다', '지그', '냥', '출연', '하다']",0
"['뭔', '소리', '인지', '액션', '만', '좋다']",0
"['대기업', '에서', '근무', '중인', '9', '살', '연하', '미모', '재원', '이런', '글', '좀', '쓰다', '그게', '왜', '기사', '에', '나오다', '되다', '너무', '식상하다']",0
"['딱', '성', '형수', '1', '기', '이야기', '를', '묘사', '표현', '을', '자다', '하다']",0
"['잼', '나', '남궁민', '파워']",0
"['슈퍼맨', '나레이션', '좋다', '갑자기', '바뀌다', '아쉽다', 'ㅠ']",0
"['뭔', '내용', '인지', '1', '도', '이해', '안감', '이해', '를', '못', '하다', '영화', '재미', '반감', '되다']",0
"['사진', '수지', '닮다', '이쁘다']",0
"['여자', '왜', '윤아', '를', '그렇게', '싫어하다', '요']",0
"['제보자', '아니다', '추', '아들', '추씨', '를', '엄밀하다', '조사', '하다', '되다', '맞다', '황희', '이름', '값', '도', '못', '하다']",0
"['인물', '차다', '없다']",0
['으'],0
"['길', '참주', '역', '배우', '찾아보다', '요즘', '너무', '재밌다', '보다', '드라마', '남궁민', '배우', '연기', '도', '정말', '최고', '예요']",0
"['방탄', '박지민', '얘기', '인', '줄', '알', '고', '놀라다']",0
"['고모', '닮다', '많이', '크다', 'ㅎ']",0
"['이렇다', '왜', '주다', '세금', '때문', '에', '허리', '휘', '데', '세금', '이나', '내리다']",0
"['인터폴', '에', '수배', '되다', '정도', '면', '하다', '행동', '얼마나', '위험하다', '짓', '인지', '모르다', '건가', 'ㅋㅋㅋ']",0
"['두다', '누군지', '진심', '모름']",0
"['강철', '비', '재다']",0
"['몰몬교', '선교사', '출신', '필로폰', '하다', '게', '믿다', '않다']",0
"['전망', '도', '하다', '그냥', '아무', '도', '하다', '어차피', '기대다', '안', '하다', '능', '무능하다', '기상청', '이나', '국회', '나', '똑', '닮다', '그렇다']",0
"['애', '무슨', '슬프다', '노래', '갖다', '이기다', '그렇다', '어이없다']",0
"['예쁘다', '한데']",0
"['어제', '보다', '한혜진', '전현무', '불편', '햇던', '게', '나', '뿐', '이아', '니', '엿', '구나']",0
"['깔깔', '깔다', '누가', '10억', '에', '집', '사랬', '니', '지다', '사다', '불만', '이야']",0
"['사실', '말', '도', '안되다', '그런', '경우', '어디', '있다', '그냥', '위치', '힘', '을', '쓸다']",0
"['결국', '쥬비스', '광고', '글']",0
"['근데', '누구', '에요']",0
"['한때', '프로토스', '전설', '기욤', '페트', '리', '님', '축하', '하다']",0
"['대한민국', '3', '대다', '도둑', '놈', '1', '위', '조세형', '2', '위', '간장게장', '3', '위', '비']",0
"['경제학', '에', '문외한', '이지만', '랩', '덕분', '에', '둘', '영원하다', '라이벌', '이라는', '게', '뇌', '에', '때리다', '박히다', '버리다']",0
"['게왜', '실검', '이냐', 'ㅡ']",0
"['유쾌하다', '코미디', '잘', '보다']",0
"['흠', '과연', '국산', '차', '를', '진정', '으로', 'ㅎㅎ', '전', '이번', '엔', '안', '사다', '같다', '가격', '이면', '값어치', '를', '해', '쥐다', '옵션', '만', '화려하다', '기본', '안되다', '제품', '을', '같다', '가격', '받다', '브랜드', '고급스럽다', '아니다']",0
"['다', '자기', '업보', '예요', '김구라', '그렇게', '조언', '해주다', 'ㅠ', '이제', '행복하다']",0
"['정해', '인도', '별', '론뎅']",0
"['대', '배우', '님', '절대', '잘못', '거', '없다', '힘내다']",0
"['매회', '초반', '채널', '을', '돌리다', '하다', '시선', '을', '붙다', '드리다', '노력', '하다', '모자라다', '판', '에', '안타깝다', '하다', '시청자', '기다리다', '장면', '으로', '바로', '내', '달리다', '없다']",0
"['잘못', '하나', '도', '안', '느끼다', '내']",0
"['김정훈', '안', '나오다', '좋다', '아무렇다', '느낌', '없다', '돈', '벌다', '나오다', '사람', '같다']",0
"['놀란', '감독', '영화', '를', '좋아하다', '이번', '에는', '너무', '어렵다', '무슨', '말', '인지', '이해', '안감']",0
"['진짜', '기대', '되다', '파이팅']",0
"['비닐봉지', '를', '씌우다', '채', '라이터', '를', '갖다', '대다', '거', '아니다']",0
"['믿다', '보다', '송혜교', '케미', '기', '대', '이상', '눈', '호강', '함', '어제', '인물', '소개', '고', '오늘', '부터', '본격', '스토리', '겠다', '오늘', '도', '기대']",0
"['휴가', '나가다', '부대', '복귀', '하다', '싫다', '누구', '든', '전화하다', '통', '때리다', '부대', '복귀', '안해', '도', '되다', '고맙다', '가르치다']",0
"['미디어', '명의', '음식', '평론가', '욕심', '쟁이', '꼰', '대로', '만들다', '거', '순식간', '이네', '역시', '언론', '무섭다']",0
"['별', '게', '다', '화재', '다', '어제', '부터', '실검', '오르다', '더', '만']",0
"['지웅', '치료', '잘', '받다', '꼭', '살다']",0
"['영', '상보', '니깐', '팬', '앞', '인데', '몸', '터치', '하다', '괜', '오해', '받다', '머리카락', '살짝', '댕', '기다', '같다', '보다', '살짝', '대기', '고', '그', '여자아이', '돌이', '그', '쪽', '으로', '돌다', '걸어오다', '쎄다', '당기다', '보이다', '살짝', '당기다', '듯']",0
"['만화', '보다', '겁나다', '진지하다', 'ㅋㅋ', '드래곤볼', '무천도사', '도', '신고', '하다']",0
"['오늘', '집사부', '하이라이트', '승기', '사랑', '하다']",0
"['정신', '줄', '단디', '챙기다']",0
"['복비', '조정', '하다', '하다', '게', '말', '되다', '금액', '입', '니까', '국회의원', '뭐', '하다']",0
"['둘', '남매', '관계', '아니다', '친', '남매', '아니다']",0
"['보통', '사람', '라면', '내', '뭔가', '잘', '못', '하다', '라고', '생각', '하다', '대부분', '가다', '꼰대들', '냉랭하다', '반응', '을', '보이', '면', '새끼', '내', '앞', '에서', '띠', '끄다', '티', '를', '내내', '로', '가다', '문제', '알', '지만', '적용', '못', '하다', '이유', 'ㅜㅜ']",0
"['정말', '한심하다']",0
"['강씨', '갈수록', '입', '짧다', '햇님', '닮다', '먹방', '잘', '하다', '생기다', 'ㅋㅋㅋ']",0
"['중국', '러시아', '뭐', '다', '입', '만', '열다', '구라']",0
"['난', '왜', '이부진', '생각나다', '끄다']",0
"['근데', '아이즈', '원', '딱', '지금', '멤버', '조화', '롭고', '이쁘다', '굳이', '건드리다']",0
"['아이고', '연예인', '못', '믿다', '너', '무', '다', '들다', '연옌', '부러워하다', '없다', '이용진', '을', '못', '믿다', '아니다', '연예인', '세계', '그렇다', '덥다', '단', '유재석', '믿다', 'ㅋㅋ']",0
"['연기', '도', '넘다', '잘', '하다', '훌륭하다', '배우', '라고', '생각', '하다', '항상', '건강하다', '응원', '하다']",0
"['쌈디', '조', '타']",0
"['구혜선', '인스타', '글', '만', '올리다', '준비', '하다', '기사', '올라오다', '댓글', '순식간', '에', '달리', '고', '이상하다', '분', '많다', '저', '도', '연예', '소속사', '비리', '국민', '청원', '원하다', '밖', '에나', '가도', '이상하다', '분들', '많다']",0
"['바람', '죄', '도', '아니다', '뭘', '젠', '시대', '바꼇', '지', '잎', '서다', '종국', '처럼', '자유연애', '하고', '그렇다', '21', '세기', '다']",0
"['하다', '아버님', '걱정', '말다', '김', '박', '성씨', '대부분', '짝퉁', '이다', '조선말', '에', '돈', '주다', '사다', '자기', '주인', '마님', '성씨', '따라가다', '머슴', '대부분', '이지', '요']",0
"['방금', '영화', '노트북', '보다', '가슴', '아련하다', '맘', '왜', '이렇게', '아프다', 'ㅜㅜ']",0
"['여자', '한테', '꽃', '이라는', '표현', '좀', '그렇다']",0
"['제발', '라이브', '도', '키', '지', '말다', '기사', '로', '올라오다', '글', '도', '보기', '싫다']",0
"['으이', '그', '윤진이', '얄미웡', 'ㅠㅠ']",0
"['박나래', '거', '때문', '에', '짜다', '내', '투어', '나가다']",0
"['복비', '사악하다', '앉다', '돈', '먹기', '인가', '이러니', '집값', '안떨어지다', '중계', '업자', '먹이다', '살리다', '서민', '등꼴', '빼먹다', '격', '나라', '에서', '부동산', '거래', '해달라다', '저렴', '한복', '비', '업체', '정부', '마련', '해달라다']",0
"['신지수', '누구', '여']",0
"['외국', '에서', '가장', '인종차별', '당하다', '흑인', '아니다', '동양인']",0
"['스카이', '캐슬', '과', '같다', '긴장감', '몰입도', 'ㅋㅋ']",0
"['최진혁', '연기', '쩌', '네', '오늘', '연기', '지리다']",0
"['넘다', '귀엽다', '예쁘다', '단아', '느끼다']",0
"['일해', '회', '4', '계', '열사', '인력', '소', '직원', '전', '흑곰', '파', '행동', '대장', '빅딜', '이랑', '싸우다', '크게', '다치다', '은퇴', '건가']",0
"['아유', '예쁘다', '밝다', '맑다', '크다']",0
"['배민', '홍보', '기사', '네']",0
"['일화', '누님', '얼마나', '이쁘다', '데']",0
"['헐리웃', '스타', '왜', '월드', '라는', '단어', '붙다', '보다', '이해', '되다', '똥폼', '에', '가오', '잡다', '아니다', '본인', '이미지', '생각', '을', '안함']",0
"['벌다', '받다']",0
"['감우성', '연기', '완전', '대박', 'ㅠㅠ', '초딩', '아들', '울다', 'ㅠㅠ', '최', '곱다']",0
"['남다', '성형', '을', '하다', '자기', '얼굴', '자기', '고치다', '배', '놓다', '감', '놓다', '말', '많다', '니', '돈', '으로', '하다']",0
"['코로나', '지나다', '더', '나은', '세상', '되다', '기', '도합', '니', '다']",0
"['그렇다', '정용화', '에게', '사과', '하다']",0
"['김생민', '도', '보다', 'ㅠ']",0
"['그래도', '유혹', '자', '포상', '휴가', '가야', '죠']",0
